"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
1,1686589650,0,2023-06-12 13:07:30,13:07:30,5,"albert","3829",1686589642.25,0.00208814880650801,2.08814880650801,4.61443574980461,412.477194648032,347.206140123025,33.7790091052818,40.1291028689759,0.135520765536882,2.87866305360053,0.132073558215658,0.0828483883640334,285.200339678013,26.34667424789,24.9658133333333,3.1732026096457,52.0410622847972,1.67334314859924,3.21542850036724,1.49985946104647,-92.0873623670034,34.43093058265,2.53194032446941,230.075848218129,4.39988505957802,2.08445853819664,4.61443574980461,424.994063605983,419.477763636363,-0.0205231273325569,64.5427719732551,2.08814880650801,14.7415556060606,17.204133126935,8.1065482792401e-06,95.39,2,0,1,0,51764,1619.77928,1328.82628572954,0.820374912889082,0.176073581875929,6,0.5,"0: Broadleaf",2,TRUE,1686589642.25,412.4772,418.788733333333,17.1998833333333,14.7415866666667,409.395333333333,16.9985266666667,500.006233333333,97.1880466666667,0.100005593333333,25.18767,24.9658133333333,999.9,0,0,9993.75,0,19.8076133333333,-6.31154,419.6959,425.0547,2.45828166666667,418.788733333333,14.7415866666667,1.67162266666667,1.432707,14.63539,12.2682933333333,1599.97166666667,0.9750055,0.0249941866666667,0,1.91245,0,28033.9066666667,13848.3366666667,38.5852,38.7706,38.2665,37.2893333333333,37.7081333333333,1559.98166666667,39.99,0,1686589658.1,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,-6.3190012195122,-0.614468989547045,0.153207895583891,0,2.45855853658537,0.00890069686410712,0.00301462820664024,1,1,2,"1/2",3.13134,2.79442,0.0918053,0.093934,0.0921292,0.0831521,27580.9,27150.8,30879.6,30189.7,38628.3,36425.1,47173,44875,1.89093,2.0893,0.162087,0,22.3239,999.9,55.7,24.4,17.583,64.6799,26.4784,1,-0.417691,-1.71896,20.242,5.23496,11.9646,4.9718,3.29008,9999,9999,9999,999.9,4.97264,1.87623,1.87435,1.87714,1.87393,1.87763,1.87469,1.87581,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.081,0.2015,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7159.7,7159.7,0.98999,2.4646,1.39893,2.33032,1.44897,2.50122,29.0494,15.6643,18,463.378,564.05,24.825,21.5088,29.9999,21.229,21.2828,19.7784,30.0302,84.5907,24.8229,412.627,14.6579,102,103.206
2,1686589655,5,2023-06-12 13:07:35,13:07:35,5,"albert","3829",1686589647.15517,0.00209513573266624,2.09513573266625,4.74256291571869,412.352891059808,345.659868009755,33.6284152776172,40.1168187135162,0.135801753568369,2.87907853475421,0.132340918999533,0.0830166705778995,285.447500733643,26.3571255790056,24.9772310344828,3.17536384809965,52.0135471912917,1.67355218185463,3.21753133986375,1.50181166624502,-92.3954858105815,34.3682290509645,2.52724958278577,229.947493556812,4.36211096533741,2.09282090110993,4.74256291571869,425.287409220383,419.500630303031,0.00193963879688893,64.5427719732551,2.09513573266625,14.7325002855478,17.2028263157895,0.00012349579831892,95.39,2,0,1,0,51833,1621.18304482759,1329.97789666698,0.820374911340391,0.176073578886955,6,0.5,"0: Broadleaf",2,TRUE,1686589647.15517,412.352896551724,418.623862068966,17.2021137931035,14.7335931034483,409.271517241379,17.0007137931034,499.931793103448,97.1876482758621,0.0999410275862069,25.1986517241379,24.9772310344828,999.9,0,0,9996.18137931034,0,21.2047689655172,-6.27091275862069,419.570517241379,424.884,2.46850827586207,418.623862068966,14.7335931034483,1.67183275862069,1.43192413793103,14.6373344827586,12.259975862069,1599.97827586207,0.975006413793103,0.0249933275862069,0,1.91613448275862,0,28009.9827586207,13848.3965517241,38.6119310344828,38.8532068965517,38.3338620689655,37.4071034482759,37.7735172413793,1559.98827586207,39.99,0,1686589662.9,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,-6.30180825,-0.596970619136955,0.314059020765902,0,2.4647565,0.109680675422126,0.0128921066063696,0,0,2,"0/2",3.13174,2.7949,0.0917927,0.0933789,0.0921149,0.083062,27581.5,27168,30879.8,30190.2,38628.9,36429.5,47173,44875.9,1.89165,2.08847,0.1617,0,22.3219,999.9,55.7,24.4,17.5827,64.4499,26.4143,1,-0.417952,-1.67312,20.242,5.23256,11.9658,4.971,3.2895,9999,9999,9999,999.9,4.97262,1.87625,1.87437,1.87714,1.87398,1.87767,1.87471,1.87582,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.081,0.2014,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7159.8,7159.8,0.961914,2.46704,1.39893,2.33032,1.44897,2.51465,29.0494,15.6643,18,463.738,563.431,24.8383,21.506,29.9998,21.2281,21.2813,19.2914,30.0302,84.5907,24.8327,399.104,14.6558,102.001,103.208
3,1686589660,10,2023-06-12 13:07:40,13:07:40,5,"albert","3829",1686589652.23214,0.0021046447960609,2.10464479606091,4.62635766989266,411.824673204445,346.700600497162,33.7296009195642,40.0653528032455,0.136266956310122,2.88085446940774,0.132784786653063,0.0832959392644738,285.540019492042,26.365618212391,24.9857714285714,3.17698128652828,51.9747246400296,1.67341107930685,3.21966319378637,1.50357020722143,-92.814835506286,34.7911376345557,2.55702387281345,230.073345493125,2.34349248627587,2.10251319389876,4.62635766989266,418.075952961159,416.214854545454,-0.746141351762214,64.5427719732551,2.10464479606091,14.7082544463869,17.1913794633643,-0.00010341767391923,95.39,2,0,1,0,51687,1621.70836428571,1330.40886794462,0.820374918970465,0.176073593612998,6,0.5,"0: Broadleaf",2,TRUE,1686589652.23214,411.824678571429,415.676214285714,17.2006964285714,14.7208821428571,408.744607142857,16.9993214285714,499.960464285714,97.18745,0.09995265,25.2097785714286,24.9857714285714,999.9,0,0,10006.4235714286,0,21.76265,-3.85163425,419.032392857143,421.886892857143,2.47980285714286,415.676214285714,14.7208821428571,1.67169142857143,1.43068607142857,14.6360285714286,12.2468357142857,1599.94571428571,0.975006678571428,0.0249930785714286,0,1.98313928571429,0,27984.6571428571,13848.1142857143,38.6739642857143,38.9350714285714,38.3993214285714,37.5265,37.8479642857143,1559.95571428571,39.99,0,1686589667.7,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,-4.56083485365854,25.2513625296167,3.35601760612223,0,2.47372073170732,0.147820348432052,0.0157759941730317,0,0,2,"0/2",3.13159,2.79464,0.091156,0.0911316,0.0920883,0.0830419,27601.6,27235.1,30880.6,30190,38631.2,36429.8,47174.4,44875.6,1.89135,2.08865,0.163257,0,22.3187,999.9,55.8,24.4,17.6143,64.5799,26.3221,1,-0.418285,-1.67407,20.2423,5.23226,11.9637,4.97125,3.28943,9999,9999,9999,999.9,4.97263,1.87624,1.87435,1.87714,1.87398,1.87765,1.87469,1.87581,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.071,0.2012,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7159.9,7159.9,0.935059,2.47192,1.39893,2.33032,1.44897,2.50977,29.0494,15.6556,18,463.577,563.554,24.8462,21.5033,29.9999,21.2268,21.2809,18.6228,30.0302,84.5907,24.8451,379.062,14.6531,102.004,103.208
4,1686589665,15,2023-06-12 13:07:45,13:07:45,5,"albert","3829",1686589657.5,0.00210717830512961,2.10717830512961,4.59751498383454,409.110587264118,344.382125381183,33.5040910355315,39.801364092649,0.136260906838908,2.88092296689172,0.132779122604564,0.0832923659172507,285.608754020296,26.3769284403741,24.9936740740741,3.17847858503739,51.9273524369495,1.67304091548934,3.2218875736458,1.50543766954805,-92.9265632562158,35.3666763255182,2.59951723933104,230.64838432893,-2.16251735660107,2.11097935144052,4.59751498383454,403.394119592536,407.295078787879,-1.87847454385437,64.5427719732551,2.10717830512961,14.7029273776224,17.1884938080495,-3.30300023624049e-05,95.39,3,1,1,0,51734,1622.09800740741,1330.72858805408,0.82037496006852,0.176073672932244,6,0.5,"0: Broadleaf",2,TRUE,1686589657.5,409.110592592593,407.551814814815,17.1968666666667,14.7070851851852,406.038,16.9955666666667,499.966074074074,97.1875740740741,0.0999695185185185,25.2213814814815,24.9936740740741,999.9,0,0,10006.8051851852,0,22.1346740740741,1.55873485185185,416.269148148148,413.635259259259,2.48977259259259,407.551814814815,14.7070851851852,1.67132111111111,1.42934740740741,14.6326037037037,12.2326,1599.96333333333,0.975004,0.0249958037037037,0,2.04403703703704,0,27962.1518518519,13848.2592592593,38.7475555555556,39.0136296296296,38.4557037037037,37.6523703703704,37.9232962962963,1559.96814814815,39.9948148148148,0,1686589673.1,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,-1.137315975,60.4393736172608,6.30745714962891,0,2.4817565,0.110455834896809,0.0131526625726504,0,0,2,"0/2",3.13157,2.79476,0.0895834,0.0884037,0.0920702,0.0830334,27648.9,27317,30880.1,30190.2,38631.1,36430,47173.5,44875.6,1.89118,2.08895,0.163667,0,22.3155,999.9,55.8,24.4,17.6152,64.6499,26.1779,1,-0.418285,-1.63935,20.2427,5.23197,11.9646,4.97125,3.28945,9999,9999,9999,999.9,4.97263,1.87622,1.87434,1.87714,1.87393,1.8776,1.87469,1.87578,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.045,0.2012,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7160,7160,0.897217,2.48413,1.39893,2.33032,1.44897,2.43164,29.0494,15.6468,18,463.477,563.754,24.8512,21.501,29.9999,21.2252,21.2793,17.9816,30.0302,84.5907,24.8469,365.704,14.6479,102.002,103.208
5,1686589670,20,2023-06-12 13:07:50,13:07:50,5,"albert","3829",1686589662.21429,0.00210862500975927,2.10862500975928,4.60227352597757,403.041673240467,338.323376170727,32.9150009414948,39.2113521812255,0.136089762179647,2.88058489835103,0.132616202278244,0.0831898274834206,285.718485239474,26.3870945494653,25.0062785714286,3.18086801023334,51.8817646519962,1.67254461935961,3.22376201075354,1.50832339087373,-92.9903629303841,34.9226586723472,2.56747140733621,230.218252388773,-7.44751869737297,2.11108871065547,4.60227352597757,387.138617963898,394.637890909091,-2.59126882178107,64.5427719732551,2.10862500975928,14.7005663461538,17.1877473684211,-5.18557874764125e-05,95.39,3,1,1,0,51774,1622.71965,1331.23871124455,0.820375048299037,0.176073843217141,6,0.5,"0: Broadleaf",2,TRUE,1686589662.21429,403.041678571429,395.125892857143,17.1915821428571,14.7018928571429,399.985964285714,16.9903821428571,500.013178571429,97.1885857142857,0.0999945607142857,25.2311535714286,25.0062785714286,999.9,0,0,10004.7546428571,0,22.7539357142857,7.91576646428571,410.091821428571,401.021714285714,2.48968178571429,395.125892857143,14.7018928571429,1.670825,1.42885785714286,14.628,12.2273892857143,1599.96571428571,0.974998285714286,0.0250015214285714,0,2.04376071428571,0,27944.8428571429,13848.2607142857,38.8391428571429,39.0823214285714,38.5041428571429,37.7541071428571,37.98625,1559.96107142857,40.0042857142857,0,1686589677.9,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,3.931993525,81.8172549681051,7.95354830286132,0,2.48873125,0.0127908067542222,0.00466168327297128,1,1,2,"1/2",3.13141,2.79446,0.0873909,0.0855125,0.0920682,0.0830259,27715.5,27403.8,30880.1,30190.3,38631.4,36430.4,47174,44876,1.89088,2.08927,0.16515,0,22.3149,999.9,55.8,24.4,17.6142,64.4499,26.1378,1,-0.418778,-0.450256,20.249,5.22837,11.9637,4.9707,3.28903,9999,9999,9999,999.9,4.97266,1.87627,1.87439,1.87715,1.87399,1.87769,1.87471,1.87583,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.009,0.2012,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7160.1,7160.1,0.866699,2.48779,1.39893,2.33032,1.44897,2.38281,29.0494,15.6468,18,463.312,563.985,24.721,21.4988,29.9997,21.2234,21.2786,17.266,30.0302,84.5907,24.5534,345.664,14.7387,102.002,103.209
6,1686589675,25,2023-06-12 13:07:55,13:07:55,5,"albert","3829",1686589667.5,0.00210466914780311,2.10466914780312,4.33702475886357,392.221587551247,330.705624279321,32.1740037940408,38.1588274268959,0.135554312094129,2.88005023831397,0.132107036988487,0.0828693202080387,285.925935544216,26.3983174368871,25.019837037037,3.18344003072864,51.8427185752486,1.6721553135574,3.22543909638979,1.51128471717124,-92.8159094181176,34.1678651290247,2.51272810335175,229.790619358475,-12.2314536420219,2.10985307388724,4.33702475886357,370.440759933396,380.062563636364,-2.94710202726751,64.5427719732551,2.10466914780312,14.69839747669,17.1805837977296,7.76699029104048e-06,95.39,3,1,1,0,51609,1623.89641111111,1332.20422802089,0.820375129168102,0.176073999294437,6,0.5,"0: Broadleaf",2,TRUE,1686589667.5,392.221592592593,378.536703703704,17.1875148148148,14.6991740740741,389.196333333333,16.9864,499.993407407407,97.1889444444445,0.100008122222222,25.2398925925926,25.019837037037,999.9,0,0,10001.64,0,23.9138185185185,13.6849996296296,399.080851851852,384.183777777778,2.48833296296296,378.536703703704,14.6991740740741,1.67043555555556,1.42859888888889,14.6243925925926,12.2246259259259,1599.98259259259,0.974992888888889,0.0250069296296296,0,1.9783,0,27927.2777777778,13848.3814814815,38.9210740740741,39.1548148148148,38.5621111111111,37.8607777777778,38.0552962962963,1559.96888888889,40.0133333333333,0,1686589682.7,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,9.732856525,67.8368276510319,6.7190476318936,0,2.4891915,-0.0153624765478502,0.00176181944307581,1,1,2,"1/2",3.1317,2.79459,0.0848514,0.0825275,0.0920368,0.0830138,27792.6,27493.2,30880.1,30190.1,38632.2,36430.6,47173.5,44875.9,1.89142,2.0886,0.165038,0,22.3172,999.9,55.8,24.4,17.6127,64.5799,26.1098,1,-0.419101,-1.00136,20.2479,5.23167,11.9635,4.9716,3.28965,9999,9999,9999,999.9,4.97265,1.87625,1.87437,1.87714,1.87398,1.87768,1.8747,1.87583,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.968,0.201,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7160.1,7160.1,0.827637,2.48291,1.39893,2.33032,1.44897,2.36328,29.0494,15.6556,18,463.589,563.479,24.5235,21.4969,29.9998,21.2232,21.2775,16.6073,30.0302,84.5907,24.5254,332.299,14.7835,102.002,103.208
7,1686589680,30,2023-06-12 13:08:00,13:08:00,5,"albert","3829",1686589672.21429,0.00210040143468552,2.10040143468553,4.15919855057819,379.708423767173,320.451231695826,31.1764614101153,36.9415494458441,0.135099588624351,2.88053822434706,0.131675652469814,0.0825976822713232,286.087414108863,26.4033333489898,25.027325,3.18486126487032,51.8191178823864,1.67170284325739,3.22603492991071,1.51315842161293,-92.6277032696317,33.4928188887136,2.46279870396449,229.41532843191,-14.6610640773906,2.1079186148055,4.15919855057819,353.591661358269,364.423466666667,-3.14359160277871,64.5427719732551,2.10040143468553,14.6958327972028,17.1735746130031,-7.33784487245176e-05,95.39,2,0,1,0,51921,1624.81386785714,1332.95685474136,0.820375109488269,0.176073961312359,6,0.5,"0: Broadleaf",2,TRUE,1686589672.21429,379.708428571429,363.075642857143,17.1828107142857,14.696775,376.718642857143,16.9817892857143,500.000535714286,97.1892714285714,0.0999829928571429,25.2429964285714,25.027325,999.9,0,0,10004.4153571429,0,24.8381535714286,16.6328892857143,386.347178571429,368.49125,2.48603285714286,363.075642857143,14.696775,1.66998428571429,1.42837035714286,14.6202071428571,12.2221928571429,1599.97571428571,0.974993285714286,0.0250065571428571,0,1.98035714285714,0,27909.7321428571,13848.3142857143,38.9640357142857,39.2229285714286,38.6335,37.9595714285714,38.1314285714286,1559.96464285714,40.0110714285714,0,1686589688.1,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,14.5431063414634,39.7478719860627,4.08506313071841,0,2.48705487804878,-0.0262611846689923,0.00286264087688379,1,1,2,"1/2",3.13155,2.79488,0.0820956,0.0794583,0.0920181,0.0829955,27876.4,27585.4,30880.1,30190.4,38632.9,36431.3,47173.6,44876.1,1.89137,2.08882,0.164572,0,22.3204,999.9,55.8,24.4,17.6119,64.5899,26.0938,1,-0.41937,-1.16439,20.2467,5.23167,11.9644,4.97135,3.28965,9999,9999,9999,999.9,4.97263,1.87625,1.87437,1.87716,1.87398,1.87765,1.87471,1.87584,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.924,0.2008,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7160.2,7160.2,0.797119,2.48047,1.39893,2.33032,1.44897,2.38647,29.0494,15.6556,18,463.552,563.643,24.4765,21.4948,29.9999,21.2216,21.2774,15.8867,29.7191,84.5907,24.495,312.26,14.8245,102.002,103.209
8,1686589685,35,2023-06-12 13:08:05,13:08:05,5,"albert","3829",1686589677.5,0.00210406060764402,2.10406060764403,4.03012343295615,364.135402713761,306.897486797615,29.8579849618291,35.4266484608486,0.135343740313086,2.88035389006837,0.131907373136396,0.0827435851179794,286.197554284832,26.4019663746064,25.0247148148148,3.18436578223933,51.8075728687407,1.6712180327118,3.22581804198005,1.51314774952753,-92.7890727971016,33.7205640577733,2.47965732261119,229.608702868115,-16.2936653513037,2.103615011891,4.03012343295615,336.587619957585,348.175951515151,-3.26215795138704,64.5427719732551,2.10406060764403,14.690866981352,17.1724944272446,-2.72303523038165e-05,95.39,3,1,1,0,51501,1625.44021851852,1333.47062269172,0.820375063628664,0.176073872803321,6,0.5,"0: Broadleaf",2,TRUE,1686589677.5,364.135407407407,345.502888888889,17.177737037037,14.6968518518519,361.190259259259,16.9768037037037,500.018222222222,97.1897333333333,0.100033596296296,25.2418666666667,25.0247148148148,999.9,0,0,10003.3066666667,0,25.4450333333333,18.6326296296296,370.499962962963,350.656333333333,2.48088037037037,345.502888888889,14.6968518518519,1.66949888888889,1.4283837037037,14.6157074074074,12.2223444444444,1599.99518518519,0.974995296296296,0.0250045925925926,0,2.03552222222222,0,27888.4111111111,13848.4851851852,38.9927037037037,39.2937407407407,38.7008888888889,38.0807037037037,38.215037037037,1559.98851851852,40.0066666666667,0,1686589692.9,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,16.8867463414634,25.6250425087108,2.62202191402142,0,2.48466268292683,-0.0399472473867586,0.0046150084028094,1,1,2,"1/2",3.13162,2.79458,0.0791732,0.0762662,0.0920126,0.0831155,27965.8,27680.7,30880.9,30190,38634,36425.6,47175,44875.4,1.89137,2.08875,0.163339,0,22.3229,999.9,55.8,24.4,17.6124,64.8399,26.2981,1,-0.419169,-1.24895,20.246,5.23122,11.9643,4.97165,3.28965,9999,9999,9999,999.9,4.97261,1.87628,1.87438,1.87715,1.87401,1.87771,1.87469,1.8759,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.877,0.2009,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7160.3,7160.3,0.759277,2.47437,1.39893,2.33032,1.44897,2.4292,29.0494,15.6556,18,463.544,563.568,24.4516,21.4929,30.0002,21.2205,21.2757,15.24,29.1441,84.5907,24.4668,298.901,14.8667,102.005,103.207
9,1686589689.6,39.5999999046326,2023-06-12 13:08:09,13:08:09,5,"albert","3829",1686589682.2,0.00209708511167249,2.0970851116725,3.70182990012896,349.420031411827,296.357755171103,28.8329250309489,33.9954038462476,0.134978729449618,2.87963036759231,0.131559784992678,0.0825248312211333,286.195785761794,26.3996133270933,25.0186214285714,3.18320935749215,51.8165696435212,1.67106434720901,3.22496135638718,1.51214501028314,-92.4814534247571,33.9651909029323,2.49814093486075,230.17766417483,-17.1502451810331,2.08730746293085,3.70182990012896,320.615829562103,332.920310630479,-3.32463770122334,64.5427719732551,2.0970851116725,14.7107836170825,17.184394857062,-5.94220455563301e-05,95.39,3,1,1,0,51629,1625.43038928571,1333.46253942182,0.820375051562684,0.17607384951598,6,0.5,"0: Broadleaf",2,TRUE,1686589682.2,349.420035714286,329.715678571429,17.17595,14.7142928571429,346.5175,16.9750535714286,500.018285714286,97.1909535714286,0.0999879607142857,25.2374035714286,25.0186214285714,999.9,0,0,9999.01678571428,0,25.4361035714286,19.7043821428571,355.526642857143,334.639357142857,2.46165892857143,329.715678571429,14.7142928571429,1.66934714285714,1.43009678571429,14.6142928571429,12.2405392857143,1599.99428571429,0.974995071428571,0.0250048428571428,0,1.96735714285714,0,27867.9071428571,13848.4785714286,39.02875,39.3612857142857,38.7563214285714,38.1783214285714,38.2675,1559.98892857143,40.0053571428571,0,1686589697.7,0,0,"--:--:--",1686160066.6,1686160066.6,0,0.163,0.088,3.626,0.314,421,22,0.48,0.16,18.9837097560976,14.2991866734717,1.44296196792585,0,2.46879658536585,-0.212685874058943,0.0242835488435655,0,0,2,"0/2",3.13152,2.7946,0.0763821,0.0733459,0.0920702,0.0833389,28050.3,27768.2,30880.5,30189.9,38630.6,36416.2,47174.2,44875.2,1.89125,2.089,0.163622,0,22.3246,999.9,55.8,24.4,17.6134,64.7426,26.3942,1,-0.418859,-1.33499,20.2453,5.23002,11.9652,4.97125,3.28955,9999,9999,9999,999.9,4.97266,1.87625,1.87435,1.87714,1.87398,1.87765,1.87469,1.87584,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,2.833,0.2011,1.7112048795631,0.00400899101364233,-1.82130170464769e-06,5.04957276176724e-10,-0.0165317603007801,0.00056401536983814,0.0010629614268175,-2.01255419577724e-05,0,2127,1,19,7160.4,7160.4,0.72998,2.49268,1.39893,2.33032,1.44897,2.43774,29.0494,15.6468,18,463.476,563.75,24.4409,21.4917,30.0002,21.2198,21.2757,14.6432,28.8697,84.5907,24.456,285.539,14.8825,102.003,103.207
